,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,99,98,1,0,0,0,0
2nd,79,77,2,0,0,0,0
3rd,93,39,54,0,0,0,0
4th,82,28,54,0,0,0,0
5th,79,79,0,0,0,0,0
6th,42,42,0,0,0,0,0
7th,130,130,0,0,0,0,0
8th,72,72,0,0,0,0,0
9th,70,70,0,0,0,0,0
10th,8,8,0,0,0,0,0
11th,66,66,0,0,0,0,0
12th,6,6,0,0,0,0,0
13th,12,12,0,0,0,0,0
14th,68,68,0,0,0,0,0
15th,121,121,0,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
