,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,81,75,6,0,0,0,0
2nd,54,51,3,0,0,0,0
3rd,51,46,5,0,0,0,0
4th,54,48,6,0,0,0,0
5th,49,45,4,0,0,0,0
6th,76,66,10,0,0,0,0
7th,89,81,8,0,0,0,0
8th,72,68,4,0,0,0,0
9th,125,117,8,0,0,0,0
10th,74,68,6,0,0,0,0
11th,51,47,4,0,0,0,0
12th,83,74,9,0,0,0,0
13th,51,46,5,0,0,0,0
14th,63,59,4,0,0,0,0
15th,30,25,5,0,0,0,0
placed,1003,916,87,0,0,0,0
not_placed,536,0,115,158,148,101,14
total,1539,916,202,158,148,101,14
