,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,77,71,6,0,0,0,0
2nd,80,75,5,0,0,0,0
3rd,110,100,10,0,0,0,0
4th,54,51,3,0,0,0,0
5th,92,84,8,0,0,0,0
6th,26,24,2,0,0,0,0
7th,82,72,10,0,0,0,0
8th,66,63,3,0,0,0,0
9th,153,141,12,0,0,0,0
10th,93,81,12,0,0,0,0
11th,165,154,11,0,0,0,0
12th,0,0,0,0,0,0,0
13th,1,0,1,0,0,0,0
14th,0,0,0,0,0,0,0
15th,0,0,0,0,0,0,0
placed,999,916,83,0,0,0,0
not_placed,540,0,119,158,148,101,14
total,1539,916,202,158,148,101,14
