,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,27,26,1,0,0,0,0
2nd,22,20,2,0,0,0,0
3rd,17,14,3,0,0,0,0
4th,37,34,3,0,0,0,0
5th,21,20,1,0,0,0,0
6th,26,25,1,0,0,0,0
7th,29,28,1,0,0,0,0
8th,18,16,2,0,0,0,0
9th,28,24,4,0,0,0,0
10th,27,24,3,0,0,0,0
11th,15,13,2,0,0,0,0
12th,12,11,1,0,0,0,0
13th,16,13,3,0,0,0,0
14th,8,3,5,0,0,0,0
15th,7,5,2,0,0,0,0
placed,310,276,34,0,0,0,0
not_placed,154,0,26,50,48,26,4
total,1539,916,202,158,148,101,14
