,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,144,144,0,0,0,0,0
2nd,23,23,0,0,0,0,0
3rd,18,18,0,0,0,0,0
4th,27,27,0,0,0,0,0
5th,15,15,0,0,0,0,0
6th,3,3,0,0,0,0,0
7th,1,1,0,0,0,0,0
8th,9,9,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,0,0,0,0,0,0,0
11th,0,0,0,0,0,0,0
12th,0,0,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,0,0,0,0,0,0,0
15th,0,0,0,0,0,0,0
placed,240,240,0,0,0,0,0
not_placed,0,0,0,0,0,0,0
total,240,240,0,0,0,0,0
