,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,88,76,12,0,0,0,0
2nd,64,56,8,0,0,0,0
3rd,42,39,3,0,0,0,0
4th,82,76,6,0,0,0,0
5th,84,76,8,0,0,0,0
6th,65,62,3,0,0,0,0
7th,76,71,5,0,0,0,0
8th,63,59,4,0,0,0,0
9th,113,100,13,0,0,0,0
10th,57,55,2,0,0,0,0
11th,89,79,10,0,0,0,0
12th,66,59,7,0,0,0,0
13th,44,42,2,0,0,0,0
14th,43,38,5,0,0,0,0
15th,29,28,1,0,0,0,0
placed,1005,916,89,0,0,0,0
not_placed,534,0,113,158,148,101,14
total,1539,916,202,158,148,101,14
