,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,98,90,8,0,0,0,0
2nd,70,66,4,0,0,0,0
3rd,79,76,3,0,0,0,0
4th,65,59,6,0,0,0,0
5th,64,58,6,0,0,0,0
6th,71,66,5,0,0,0,0
7th,89,83,6,0,0,0,0
8th,62,58,4,0,0,0,0
9th,97,89,8,0,0,0,0
10th,74,69,5,0,0,0,0
11th,58,53,5,0,0,0,0
12th,61,54,7,0,0,0,0
13th,45,40,5,0,0,0,0
14th,44,38,6,0,0,0,0
15th,25,17,8,0,0,0,0
placed,1002,916,86,0,0,0,0
not_placed,537,0,116,158,148,101,14
total,1539,916,202,158,148,101,14
