,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,185,171,14,0,0,0,0
2nd,61,56,5,0,0,0,0
3rd,54,49,5,0,0,0,0
4th,70,64,6,0,0,0,0
5th,76,69,7,0,0,0,0
6th,38,36,2,0,0,0,0
7th,76,69,7,0,0,0,0
8th,57,54,3,0,0,0,0
9th,40,36,4,0,0,0,0
10th,60,54,6,0,0,0,0
11th,98,88,10,0,0,0,0
12th,86,81,5,0,0,0,0
13th,62,53,9,0,0,0,0
14th,13,13,0,0,0,0,0
15th,24,23,1,0,0,0,0
placed,1000,916,84,0,0,0,0
not_placed,539,0,118,158,148,101,14
total,1539,916,202,158,148,101,14
