,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,7.862248213125406,11.899563318777293,5.9405940594059405,0.0,0.0,0.0,0.0
2nd,4.288499025341131,6.7685589519650655,1.9801980198019802,0.0,0.0,0.0,0.0
3rd,3.313840155945419,5.349344978165939,0.9900990099009901,0.0,0.0,0.0,0.0
4th,4.808317089018844,7.423580786026201,2.9702970297029703,0.0,0.0,0.0,0.0
5th,2.599090318388564,3.930131004366812,1.9801980198019802,0.0,0.0,0.0,0.0
6th,4.938271604938271,7.641921397379913,2.9702970297029703,0.0,0.0,0.0,0.0
7th,3.508771929824561,5.676855895196507,0.9900990099009901,0.0,0.0,0.0,0.0
8th,4.613385315139701,6.986899563318778,3.4653465346534653,0.0,0.0,0.0,0.0
9th,3.313840155945419,5.131004366812227,1.9801980198019802,0.0,0.0,0.0,0.0
10th,3.508771929824561,5.131004366812227,3.4653465346534653,0.0,0.0,0.0,0.0
11th,4.158544509421702,6.004366812227074,4.455445544554456,0.0,0.0,0.0,0.0
12th,4.093567251461988,6.11353711790393,3.4653465346534653,0.0,0.0,0.0,0.0
13th,8.122157244964262,12.77292576419214,3.9603960396039604,0.0,0.0,0.0,0.0
14th,4.418453541260559,6.986899563318778,1.9801980198019802,0.0,0.0,0.0,0.0
15th,1.4294996751137101,2.183406113537118,0.9900990099009901,0.0,0.0,0.0,0.0
placed,64.9772579597141,100.0,41.584158415841586,0.0,0.0,0.0,0.0
not_placed,35.0227420402859,0.0,58.415841584158414,100.0,100.0,100.0,100.0
