,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,112,55,57,0,0,0,0
2nd,51,51,0,0,0,0,0
3rd,175,175,0,0,0,0,0
4th,101,101,0,0,0,0,0
5th,150,150,0,0,0,0,0
6th,40,40,0,0,0,0,0
7th,68,68,0,0,0,0,0
8th,135,135,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,54,0,54,0,0,0,0
11th,0,0,0,0,0,0,0
12th,66,66,0,0,0,0,0
13th,75,75,0,0,0,0,0
14th,0,0,0,0,0,0,0
15th,0,0,0,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
