,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,621,612,9,0,0,0,0
2nd,38,38,0,0,0,0,0
3rd,10,10,0,0,0,0,0
4th,25,25,0,0,0,0,0
5th,0,0,0,0,0,0,0
6th,28,28,0,0,0,0,0
7th,0,0,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,53,53,0,0,0,0,0
11th,83,83,0,0,0,0,0
12th,29,25,4,0,0,0,0
13th,14,14,0,0,0,0,0
14th,72,27,45,0,0,0,0
15th,54,1,53,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
