,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,18,18,0,0,0,0,0
2nd,12,10,2,0,0,0,0
3rd,12,11,1,0,0,0,0
4th,16,14,2,0,0,0,0
5th,12,12,0,0,0,0,0
6th,18,18,0,0,0,0,0
7th,23,22,1,0,0,0,0
8th,10,9,1,0,0,0,0
9th,28,24,4,0,0,0,0
10th,24,21,3,0,0,0,0
11th,11,9,2,0,0,0,0
12th,8,8,0,0,0,0,0
13th,12,9,3,0,0,0,0
14th,8,3,5,0,0,0,0
15th,5,3,2,0,0,0,0
placed,217,191,26,0,0,0,0
not_placed,109,0,23,33,28,21,4
total,326,191,49,33,28,21,4
