,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,180,180,0,0,0,0,0
2nd,2,2,0,0,0,0,0
3rd,0,0,0,0,0,0,0
4th,0,0,0,0,0,0,0
5th,0,0,0,0,0,0,0
6th,0,0,0,0,0,0,0
7th,0,0,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,0,0,0,0,0,0,0
11th,0,0,0,0,0,0,0
12th,0,0,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,0,0,0,0,0,0,0
15th,0,0,0,0,0,0,0
placed,182,182,0,0,0,0,0
not_placed,0,0,0,0,0,0,0
total,182,182,0,0,0,0,0
