,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,103,100,3,0,0,0,0
2nd,107,103,4,0,0,0,0
3rd,151,148,3,0,0,0,0
4th,45,42,3,0,0,0,0
5th,76,28,48,0,0,0,0
6th,63,60,3,0,0,0,0
7th,49,45,4,0,0,0,0
8th,50,7,43,0,0,0,0
9th,73,73,0,0,0,0,0
10th,127,127,0,0,0,0,0
11th,56,56,0,0,0,0,0
12th,52,52,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,0,0,0,0,0,0,0
15th,75,75,0,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
