,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,596,588,8,0,0,0,0
2nd,168,159,9,0,0,0,0
3rd,0,0,0,0,0,0,0
4th,0,0,0,0,0,0,0
5th,0,0,0,0,0,0,0
6th,0,0,0,0,0,0,0
7th,0,0,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,0,0,0,0,0,0,0
11th,38,38,0,0,0,0,0
12th,72,72,0,0,0,0,0
13th,17,17,0,0,0,0,0
14th,81,40,41,0,0,0,0
15th,55,2,53,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
