,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,28,25,3,0,0,0,0
2nd,62,54,8,0,0,0,0
3rd,55,47,8,0,0,0,0
4th,48,43,5,0,0,0,0
5th,30,26,4,0,0,0,0
6th,5,5,0,0,0,0,0
7th,5,5,0,0,0,0,0
8th,3,3,0,0,0,0,0
9th,1,1,0,0,0,0,0
10th,1,1,0,0,0,0,0
11th,2,2,0,0,0,0,0
12th,0,0,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,0,0,0,0,0,0,0
15th,0,0,0,0,0,0,0
placed,240,212,28,0,0,0,0
not_placed,0,0,0,0,0,0,0
total,1539,916,202,158,148,101,14
