,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,51,51,0,0,0,0,0
2nd,41,41,0,0,0,0,0
3rd,121,121,0,0,0,0,0
4th,76,76,0,0,0,0,0
5th,54,0,54,0,0,0,0
6th,66,66,0,0,0,0,0
7th,39,39,0,0,0,0,0
8th,68,68,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,45,45,0,0,0,0,0
11th,54,54,0,0,0,0,0
12th,38,38,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,125,125,0,0,0,0,0
15th,15,6,9,0,0,0,0
placed,793,730,63,0,0,0,0
not_placed,430,0,89,128,123,80,10
total,1223,730,152,128,123,80,10
