,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,21,19,2,0,0,0,0
2nd,55,48,7,0,0,0,0
3rd,49,41,8,0,0,0,0
4th,44,39,5,0,0,0,0
5th,24,20,4,0,0,0,0
6th,0,0,0,0,0,0,0
7th,0,0,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,0,0,0,0,0,0,0
11th,0,0,0,0,0,0,0
12th,0,0,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,0,0,0,0,0,0,0
15th,0,0,0,0,0,0,0
placed,193,167,26,0,0,0,0
not_placed,0,0,0,0,0,0,0
total,193,167,26,0,0,0,0
