,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,654,646,8,0,0,0,0
2nd,48,48,0,0,0,0,0
3rd,0,0,0,0,0,0,0
4th,29,29,0,0,0,0,0
5th,0,0,0,0,0,0,0
6th,0,0,0,0,0,0,0
7th,22,22,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,0,0,0,0,0,0,0
11st,49,49,0,0,0,0,0
12nd,80,80,0,0,0,0,0
13rd,19,19,0,0,0,0,0
14th,72,23,49,0,0,0,0
15th,54,0,54,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
