,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,76,74,2,0,0,0,0
2nd,121,116,5,0,0,0,0
3rd,51,49,2,0,0,0,0
4th,64,59,5,0,0,0,0
5th,54,32,22,0,0,0,0
6th,74,69,5,0,0,0,0
7th,54,51,3,0,0,0,0
8th,68,65,3,0,0,0,0
9th,71,65,6,0,0,0,0
10th,51,50,1,0,0,0,0
11th,63,52,11,0,0,0,0
12th,40,38,2,0,0,0,0
13th,49,45,4,0,0,0,0
14th,66,64,2,0,0,0,0
15th,93,87,6,0,0,0,0
placed,995,916,79,0,0,0,0
not_placed,544,0,123,158,148,101,14
total,1539,916,202,158,148,101,14
