,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,152,150,2,0,0,0,0
2nd,92,88,4,0,0,0,0
3rd,106,102,4,0,0,0,0
4th,79,76,3,0,0,0,0
5th,49,46,3,0,0,0,0
6th,39,34,5,0,0,0,0
7th,51,48,3,0,0,0,0
8th,60,1,59,0,0,0,0
9th,126,123,3,0,0,0,0
10th,6,2,4,0,0,0,0
11th,73,69,4,0,0,0,0
12th,69,67,2,0,0,0,0
13th,58,53,5,0,0,0,0
14th,16,6,10,0,0,0,0
15th,51,51,0,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
