,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,616,609,7,0,0,0,0
2nd,22,22,0,0,0,0,0
3rd,12,12,0,0,0,0,0
4th,32,32,0,0,0,0,0
5th,0,0,0,0,0,0,0
6th,33,33,0,0,0,0,0
7th,0,0,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,50,50,0,0,0,0,0
11th,74,74,0,0,0,0,0
12th,36,36,0,0,0,0,0
13th,88,36,52,0,0,0,0
14th,12,12,0,0,0,0,0
15th,52,0,52,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
