,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,121,110,11,0,0,0,0
2nd,51,47,4,0,0,0,0
3rd,68,64,4,0,0,0,0
4th,74,69,5,0,0,0,0
5th,40,38,2,0,0,0,0
6th,64,56,8,0,0,0,0
7th,125,118,7,0,0,0,0
8th,54,45,9,0,0,0,0
9th,49,43,6,0,0,0,0
10th,63,54,9,0,0,0,0
11th,76,67,9,0,0,0,0
12th,66,63,3,0,0,0,0
13th,54,50,4,0,0,0,0
14th,71,69,2,0,0,0,0
15th,26,23,3,0,0,0,0
placed,1002,916,86,0,0,0,0
not_placed,537,0,116,158,148,101,14
total,1539,916,202,158,148,101,14
