,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,168,168,0,0,0,0,0
2nd,2,2,0,0,0,0,0
3rd,0,0,0,0,0,0,0
4th,0,0,0,0,0,0,0
5th,0,0,0,0,0,0,0
6th,0,0,0,0,0,0,0
7th,3,3,0,0,0,0,0
8th,0,0,0,0,0,0,0
9th,14,14,0,0,0,0,0
10th,0,0,0,0,0,0,0
11th,0,0,0,0,0,0,0
12th,0,0,0,0,0,0,0
13th,0,0,0,0,0,0,0
14th,1,0,1,0,0,0,0
15th,17,0,17,0,0,0,0
placed,205,187,18,0,0,0,0
not_placed,107,0,30,20,35,19,3
total,312,187,48,20,35,19,3
