,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,332,310,22,0,0,0,0
2nd,67,63,4,0,0,0,0
3rd,50,46,4,0,0,0,0
4th,62,56,6,0,0,0,0
5th,75,69,6,0,0,0,0
6th,51,47,4,0,0,0,0
7th,58,55,3,0,0,0,0
8th,60,52,8,0,0,0,0
9th,49,46,3,0,0,0,0
10th,48,41,7,0,0,0,0
11th,84,75,9,0,0,0,0
12th,31,28,3,0,0,0,0
13th,27,24,3,0,0,0,0
14th,5,4,1,0,0,0,0
15th,0,0,0,0,0,0,0
placed,999,916,83,0,0,0,0
not_placed,540,0,119,158,148,101,14
total,1539,916,202,158,148,101,14
