,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,139,82,57,0,0,0,0
2nd,145,145,0,0,0,0,0
3rd,51,51,0,0,0,0,0
4th,105,105,0,0,0,0,0
5th,49,49,0,0,0,0,0
6th,189,189,0,0,0,0,0
7th,130,130,0,0,0,0,0
8th,40,40,0,0,0,0,0
9th,0,0,0,0,0,0,0
10th,0,0,0,0,0,0,0
11th,45,0,45,0,0,0,0
12th,9,0,9,0,0,0,0
13th,0,0,0,0,0,0,0
14th,30,30,0,0,0,0,0
15th,95,95,0,0,0,0,0
placed,1027,916,111,0,0,0,0
not_placed,512,0,91,158,148,101,14
total,1539,916,202,158,148,101,14
