,total,cat1,cat2,cat3,cat4,cat5,cat6
1st,46,44,2,0,0,0,0
2nd,22,22,0,0,0,0,0
3rd,27,25,2,0,0,0,0
4th,25,22,3,0,0,0,0
5th,19,18,1,0,0,0,0
6th,15,12,3,0,0,0,0
7th,10,6,4,0,0,0,0
8th,15,11,4,0,0,0,0
9th,10,5,5,0,0,0,0
10th,13,10,3,0,0,0,0
11th,16,11,5,0,0,0,0
12th,5,0,5,0,0,0,0
13th,6,0,6,0,0,0,0
14th,5,0,5,0,0,0,0
15th,0,0,0,0,0,0,0
placed,234,186,48,0,0,0,0
not_placed,82,0,2,30,25,21,4
total,316,186,50,30,25,21,4
